chain_id,hmc_5,hmc_10,hmc_20,hmc_uniform_9,hmc_uniform_19,hmc_uniform_39,hmc_two_point_9,hmc_two_point_39,nuts
767,0.198925,0.139575,0.1390375,0.143525,0.1446875,0.147925,0.1494375,0.155675,0.1491625
768,0.139275,0.1419375,0.1540375,0.1402,0.1352125,0.1502875,0.1462875,0.1595125,0.15157500000000002
769,0.1636625,0.1443,0.1417375,0.1325625,0.1425875,0.1521125,0.1286625,0.145225,0.1448125
770,0.1614875,0.1420375,0.1512625,0.138575,0.1433,0.1424375,0.148975,0.1470125,0.154275
771,0.1376,0.1354625,0.1450375,0.1525875,0.152525,0.154375,0.142175,0.153525,0.147875
772,0.1646,0.1489375,0.1407875,0.13105,0.1437,0.1456125,0.1473,0.141225,0.14300000000000002
773,0.1355625,0.1343375,0.1469125,0.1329125,0.1629625,0.1499875,0.1531625,0.149075,0.1505125
774,0.1374375,0.1397,0.146325,0.2690125,0.15335,0.1460125,0.1421,0.14705,0.1437
775,0.16125,0.152825,0.151625,0.1493375,0.1560625,0.149275,0.1418625,0.144975,0.15165
776,0.1418375,0.1775375,0.1434125,0.1332,0.141925,0.1512,0.14755,0.14595,0.15057500000000001
777,0.144575,0.152525,0.1435375,0.142975,0.15,0.1482375,0.1876875,0.1486625,0.142075
778,0.1363875,0.154975,0.1711375,0.138075,0.1331375,0.1443875,0.202025,0.1647,0.1443375
779,0.1363875,0.148875,0.14655,0.1388625,0.1380875,0.1495,0.1401125,0.1481,0.146225
780,0.143375,0.1486125,0.144725,0.1442375,0.14065,0.14685,0.1355375,0.14745,0.1469625
781,0.1425125,0.149125,0.1454625,0.1488375,0.1477,0.1517875,0.1428625,0.1444875,0.1454375
782,0.1308875,0.1482,0.1439625,0.1489875,0.145875,0.141525,0.1479375,0.1477375,0.1523625
783,0.1418125,0.1409625,0.149875,0.1445875,0.1430625,0.1437875,0.1428625,0.159775,0.147825
784,0.136225,0.1474625,0.147025,0.1528125,0.14015,0.1494625,0.13765,0.15355,0.1426625
785,0.152425,0.1429125,0.1388875,0.1482125,0.1599875,0.1442125,0.1663125,0.137225,0.1462
786,0.1396125,0.1484375,0.1389375,0.1431375,0.168125,0.1504125,0.149725,0.1452375,0.1484125
787,0.1473,0.157575,0.1489875,0.14475,0.15225,0.150075,0.1492,0.1441625,0.14726250000000002
788,0.1820875,0.14255,0.2140375,0.151375,0.149825,0.1680375,0.136025,0.1457625,0.14326250000000001
789,0.159025,0.13745,0.154175,0.1428,0.15575,0.1394125,0.136,0.1478125,0.15028750000000002
790,0.12955,0.1498,0.15175,0.1361,0.144425,0.145075,0.13895,0.1454625,0.1463875
791,0.1357875,0.1442125,0.1514875,0.144175,0.146975,0.1473375,0.1424625,0.1457375,0.15533750000000002
792,0.13585,0.1463,0.1459625,0.146875,0.146325,0.1426875,0.1405,0.1458375,0.15053750000000002
793,0.13205,0.137525,0.143675,0.1421125,0.154875,0.1453625,0.1471,0.1418375,0.1505875
794,0.1669625,0.145025,0.1415375,0.1298625,0.1511,0.145825,0.1400625,0.1493875,0.146825
795,0.1415125,0.1392625,0.1486125,0.1495625,0.144525,0.1471375,0.1559625,0.1414,0.1430625
796,0.14125,0.1364875,0.14785,0.1347125,0.143425,0.14685,0.144025,0.154675,0.1458125
797,0.1313875,0.1412375,0.1509625,0.142425,0.139925,0.146425,0.1463,0.1460625,0.14865
798,0.14545,0.1446875,0.1437375,0.140625,0.143,0.148325,0.1424375,0.1481875,0.1521625
799,0.1444,0.1446125,0.1451625,0.1455375,0.118275,0.1457125,0.141375,0.1525625,0.1474375
800,0.138075,0.13205,0.1430875,0.16715,0.14825,0.14585,0.14055,0.1487875,0.14653750000000001
801,0.1413125,0.1430625,0.14475,0.1832125,0.1482875,0.1537625,0.1395125,0.1435875,0.1486375
802,0.1521125,0.1387,0.14645,0.1445125,0.140325,0.1475,0.144525,0.14395,0.14525000000000002
803,0.1531875,0.1428875,0.150825,0.1340875,0.138575,0.1447375,0.1423625,0.14155,0.146975
804,0.14485,0.1458625,0.1420375,0.15055,0.1462,0.14295,0.1382875,0.143275,0.1495875
805,0.15415,0.1481,0.1473375,0.1392375,0.143875,0.1454125,0.1559625,0.14385,0.14650000000000002
806,0.127575,0.1437625,0.13975,0.191,0.1510875,0.146675,0.1586375,0.144025,0.1495875
807,0.14065,0.1450875,0.1390125,0.1337125,0.14195,0.1695625,0.138075,0.14635,0.1481875
808,0.193525,0.1404125,0.143975,0.157375,0.146625,0.1529875,0.14355,0.14775,0.15082500000000001
809,0.14545,0.1430125,0.1391125,0.172975,0.1642125,0.1409625,0.1464,0.1441375,0.145675
810,0.1593125,0.1414,0.1487375,0.1356625,0.1971625,0.277975,0.1350875,0.147325,0.149825
811,0.1254875,0.141575,0.1482375,0.1371375,0.14155,0.1465875,0.157875,0.14715,0.1441125
812,0.1429125,0.1457,0.14405,0.1380375,0.150325,0.1435375,0.146175,0.1495375,0.144125
813,0.1384625,0.1500375,0.1463125,0.1873625,0.1503625,0.1441625,0.144625,0.14695,0.147475
814,0.17845,0.141875,0.1394375,0.1438625,0.1580125,0.19365,0.140525,0.1498,0.1446
815,0.14425,0.1485875,0.1527625,0.146125,0.143425,0.1525375,0.1482125,0.145575,0.1568
816,0.1391125,0.1489125,0.15005,0.13855,0.1479125,0.138175,0.1484375,0.1407125,0.14906250000000001
817,0.1580375,0.1501875,0.15525,0.137425,0.152175,0.1465875,0.1405625,0.1507875,0.143325
818,0.1312,0.15335,0.1591125,0.1350375,0.1453875,0.144725,0.1412125,0.157525,0.1472
819,0.1442625,0.1545875,0.14325,0.1327125,0.150975,0.1553125,0.13945,0.1428625,0.14735
820,0.1551875,0.1413125,0.1537875,0.157225,0.1480375,0.144275,0.1552375,0.1477,0.14247500000000002
821,0.1620625,0.1561,0.1526,0.1426875,0.143125,0.146375,0.2035,0.157025,0.1411
822,0.1538,0.151575,0.1522,0.158175,0.124675,0.1475125,0.140225,0.1474625,0.1478625
823,0.1429,0.1661625,0.1445875,0.1451375,0.1497375,0.136875,0.0898,0.138825,0.145075
824,0.154075,0.152325,0.140225,0.1898125,0.142425,0.1487875,0.1507,0.1466,0.1450375
825,0.1498125,0.145275,0.1409375,0.1432875,0.14875,0.1420125,0.14235,0.1456,0.14477500000000001
826,0.1619,0.1426,0.1726875,0.1342875,0.1395,0.1407,0.1493125,0.145525,0.145825
827,0.1512,0.1585125,0.1512,0.14025,0.1379125,0.14455,0.1415625,0.1399625,0.1482
828,0.14035,0.1444,0.13935,0.142025,0.1421375,0.152,0.1403625,0.13625,0.142825
829,0.1371125,0.138875,0.1425625,0.1532375,0.1447875,0.1482625,0.1504875,0.145625,0.1508625
830,0.142875,0.141125,0.158625,0.1547875,0.138225,0.14805,0.153575,0.1523625,0.148325
831,0.1367625,0.1535625,0.143675,0.13585,0.1453625,0.145625,0.153025,0.1407625,0.14085
832,0.1539,0.1429875,0.14635,0.1371,0.1513625,0.142675,0.1434875,0.1430875,0.1444625
833,0.1560875,0.146625,0.1391125,0.1314375,0.153525,0.1507,0.1428,0.1438,0.1408375
834,0.13825,0.138325,0.15515,0.1341625,0.1453625,0.1463875,0.146125,0.1530125,0.1478125
835,0.135125,0.142925,0.1912375,0.15125,0.1506,0.144225,0.1442875,0.1509125,0.1476875
836,0.143875,0.1445625,0.1468125,0.139375,0.1415375,0.14195,0.13365,0.170025,0.148725
837,0.1534375,0.1471125,0.1456875,0.14375,0.1475125,0.1413,0.16295,0.144175,0.1489
838,0.1433125,0.148625,0.1473875,0.141525,0.1419125,0.1363625,0.1318875,0.15125,0.1440875
839,0.12735,0.1429375,0.140175,0.124075,0.139675,0.138875,0.135175,0.1446,0.1477
840,0.1386625,0.1454,0.1457125,0.1438625,0.1615625,0.1283875,0.13145,0.1553375,0.1469
841,0.1507625,0.1378625,0.1488625,0.1597,0.1454,0.1449875,0.153375,0.1500625,0.150375
842,0.151225,0.173275,0.145025,0.1369375,0.1505625,0.1455625,0.138025,0.14335,0.15027500000000002
843,0.1558625,0.1530375,0.150575,0.1535875,0.146775,0.144425,0.14725,0.14665,0.1466625
844,0.147225,0.1467,0.1479625,0.139525,0.1476875,0.1523875,0.1439875,0.1441125,0.15077500000000002
845,0.1356875,0.155225,0.1393875,0.13565,0.1426375,0.15025,0.1441125,0.170225,0.14785
846,0.1623375,0.165825,0.1475875,0.1499125,0.1407375,0.1464625,0.154725,0.14445,0.1456625
847,0.1426625,0.1467125,0.142975,0.1381875,0.1454,0.145125,0.1470625,0.1473125,0.1476625
848,0.111775,0.1471125,0.1517375,0.1438625,0.14695,0.1464375,0.1427875,0.1452,0.1508875
849,0.1448875,0.140425,0.1434,0.140175,0.1457875,0.1465375,0.1384,0.1511875,0.1508875
850,0.1650375,0.1560375,0.142375,0.1536875,0.1453625,0.1429,0.1572625,0.140075,0.147225
851,0.1366125,0.14875,0.1439,0.1424875,0.1427,0.146875,0.1514125,0.14345,0.1511125
852,0.1479125,0.13615,0.1500625,0.1356875,0.1382125,0.1482125,0.1662375,0.1394,0.14273750000000002
853,0.1357125,0.1369375,0.1514625,0.1524875,0.1384625,0.1488875,0.13885,0.1518375,0.1463625
854,0.1476875,0.1452625,0.1522875,0.145325,0.1416125,0.148875,0.1436125,0.1455,0.1439625
855,0.151225,0.14585,0.1456625,0.1605625,0.1489,0.1513125,0.143075,0.1560875,0.1447
856,0.1438,0.1416875,0.1439125,0.1476125,0.1440625,0.14885,0.1474,0.1441125,0.1521125
857,0.152375,0.153075,0.145775,0.1399125,0.1490875,0.1407625,0.1520625,0.151375,0.14502500000000002
858,0.141775,0.1425875,0.147675,0.1446,0.1420125,0.1465625,0.151,0.1403125,0.152775
859,0.1391375,0.17405,0.1461375,0.1465875,0.1468375,0.1405625,0.1781,0.14765,0.14802500000000002
860,0.1534875,0.1416125,0.141225,0.1450375,0.1475125,0.1508,0.150375,0.147375,0.1489875
861,0.1566875,0.145375,0.148775,0.3341875,0.161225,0.1421125,0.1572375,0.1530125,0.1399125
862,0.138625,0.1367375,0.152875,0.1430125,0.145425,0.1509625,0.1362125,0.1459,0.147825
863,0.154875,0.1520625,0.1475125,0.1498125,0.1402125,0.1585125,0.1670875,0.16005,0.150125
864,0.1460625,0.14235,0.1499875,0.141375,0.1328625,0.1524375,0.1440875,0.14235,0.14727500000000002
865,0.1346125,0.147225,0.1406625,0.1376125,0.1709375,0.1830125,0.13975,0.14835,0.145825
866,0.1315125,0.1395875,0.14655,0.1370875,0.1480125,0.126325,0.1438375,0.1509125,0.1448375
867,0.1527125,0.140725,0.145875,0.1340875,0.1726875,0.1465375,0.1434125,0.144525,0.14247500000000002
868,0.1392625,0.137925,0.142875,0.136275,0.1473,0.1487875,0.1521875,0.14375,0.1441625
869,0.1280875,0.1455875,0.1462125,0.1493625,0.1507,0.144125,0.1401125,0.152875,0.14800000000000002
870,0.1576875,0.1439625,0.1219375,0.14345,0.14045,0.1427375,0.142225,0.146175,0.14255
871,0.151175,0.1464875,0.14065,0.13255,0.1519375,0.148825,0.1472,0.14255,0.14881250000000001
872,0.151925,0.144925,0.1424375,0.144425,0.143725,0.14615,0.1489625,0.1462625,0.148875
873,0.1463625,0.1340875,0.1570875,0.1498,0.14665,0.14725,0.1418375,0.1449875,0.14825000000000002
874,0.1653375,0.1380625,0.139425,0.1671,0.1482375,0.147325,0.140825,0.1438875,0.1488375
875,0.1406375,0.1376625,0.16395,0.147425,0.1475375,0.14625,0.1348625,0.1586625,0.145475
876,0.1609875,0.1413125,0.1488,0.151575,0.1529125,0.15175,0.1505625,0.1498875,0.14726250000000002
877,0.135325,0.1431625,0.1352,0.1560375,0.142825,0.147375,0.1567,0.1518,0.150725
878,0.1305125,0.1540875,0.154325,0.142,0.1391,0.145225,0.1257625,0.1517125,0.1524875
879,0.156125,0.1558,0.1447875,0.156925,0.1443875,0.146225,0.1426,0.1386125,0.1406875
880,0.131125,0.15045,0.142475,0.1552375,0.148975,0.1491625,0.1438125,0.1463125,0.14501250000000002
881,0.153425,0.14935,0.1442125,0.1363,0.1401875,0.147075,0.1493875,0.1456875,0.1461375
882,0.17185,0.1359625,0.1482,0.137275,0.142725,0.1379625,0.165925,0.1482625,0.1505875
883,0.1432375,0.1414875,0.13885,0.148775,0.14335,0.1447875,0.1444875,0.1539125,0.14648750000000002
884,0.1407,0.135525,0.1496875,0.144925,0.14465,0.1483875,0.1334875,0.1437875,0.14755000000000001
885,0.1322375,0.1476875,0.148225,0.139825,0.13745,0.1507375,0.138475,0.1397875,0.14750000000000002
886,0.158725,0.1442125,0.1454125,0.14215,0.1502375,0.1442375,0.1478125,0.1418125,0.15081250000000002
887,0.1446,0.1396125,0.155275,0.14175,0.1593125,0.145075,0.1334875,0.14575,0.14952500000000002
888,0.13525,0.13885,0.14635,0.1430375,0.14625,0.151475,0.138325,0.1434375,0.1506
889,0.13835,0.1393125,0.1401,0.144425,0.1379375,0.1499625,0.1396125,0.150475,0.1464625
890,0.153575,0.1443875,0.14625,0.136825,0.1425,0.1430875,0.1397375,0.1469875,0.14577500000000002
891,0.2141875,0.139775,0.155275,0.1287375,0.1503875,0.1487,0.1550375,0.1521875,0.1499
892,0.14165,0.1501375,0.14515,0.1330875,0.1489,0.1412625,0.1385375,0.144,0.146475
893,0.1426125,0.13395,0.15555,0.1484875,0.1437875,0.140575,0.171625,0.1483875,0.14625000000000002
894,0.190325,0.148975,0.1437,0.1580125,0.1440625,0.147225,0.1403875,0.15015,0.14628750000000001
895,0.1322,0.1524125,0.1414,0.1442875,0.13765,0.14545,0.1400625,0.1483625,0.1537
896,0.161625,0.141725,0.1409125,0.133975,0.1466375,0.1417125,0.147125,0.150425,0.14835
897,0.137225,0.1543375,0.14285,0.1427625,0.1503875,0.1475625,0.147275,0.149325,0.1507625
898,0.1591,0.1326,0.14615,0.15715,0.1340375,0.1509625,0.134325,0.146275,0.14726250000000002
899,0.1596,0.14165,0.139775,0.5447625,0.147525,0.1542125,0.153825,0.1469,0.151175
900,0.1531625,0.1385,0.148425,0.153225,0.1494875,0.14445,0.1394625,0.1452875,0.14565
901,0.136725,0.14035,0.144925,0.143175,0.144525,0.153475,0.136075,0.1470375,0.1461
902,0.15395,0.1381375,0.1436875,0.14435,0.1395875,0.141525,0.1399125,0.14055,0.14548750000000002
903,0.134375,0.1471875,0.156575,0.1605625,0.1438125,0.14215,0.1418375,0.1493875,0.1480875
904,0.148725,0.147925,0.13845,0.1495,0.154775,0.1563,0.148175,0.1426875,0.14830000000000002
905,0.18315,0.1527875,0.1419375,0.1419625,0.13975,0.14925,0.1321,0.151825,0.14005
906,0.1370875,0.13755,0.14865,0.1435,0.142675,0.1469125,0.1386375,0.1482,0.14627500000000002
907,0.2340875,0.148825,0.1424125,0.1399375,0.1462375,0.1442875,0.1377625,0.1413625,0.145925
908,0.1415375,0.15345,0.14195,0.140725,0.143775,0.15085,0.1296625,0.147875,0.15445
909,0.1513375,0.142375,0.145675,0.1429625,0.1458,0.1489375,0.1440625,0.1546875,0.161175
910,0.12465,0.1758375,0.1566,0.1254375,0.1386375,0.1507375,0.133,0.145175,0.1468625
911,0.133675,0.139875,0.1533,0.1435,0.1416,0.1467875,0.1521,0.1434125,0.144825
912,0.12705,0.14705,0.1411125,0.1682,0.132075,0.148275,0.141675,0.1467875,0.1452125
913,0.1406875,0.138075,0.1482125,0.1477375,0.1569625,0.1435375,0.1547125,0.142375,0.1460875
914,0.14855,0.1473125,0.1416,0.2012375,0.152375,0.3125625,0.1319625,0.1487,0.1501125
915,0.1381875,0.1497,0.1473875,0.1407875,0.1398875,0.1444125,0.1804625,0.143175,0.14555
916,0.1396875,0.1343625,0.1501125,0.137,0.1524625,0.1560625,0.1519,0.14635,0.14673750000000002
917,0.1384625,0.142475,0.147275,0.141,0.1581875,0.148625,0.1484,0.1487625,0.1495875
918,0.1351,0.1434875,0.1456,0.1494875,0.1470125,0.1439875,0.15265,0.147025,0.1460625
919,0.1475,0.165625,0.14925,0.14415,0.14275,0.1527,0.268575,0.2048625,0.1542
920,0.1580375,0.1560375,0.1402125,0.133625,0.1435625,0.1423375,0.4007375,0.1488625,0.14335
921,0.158525,0.144975,0.14725,0.141975,0.150025,0.143475,0.1383,0.141225,0.1512125
922,0.128325,0.1382125,0.150125,0.1397625,0.15395,0.143975,0.138125,0.1553625,0.15
923,0.1438875,0.145625,0.14255,0.1483,0.140675,0.1442,0.1393,0.14325,0.14755000000000001
924,0.1641125,0.1537375,0.1509625,0.1404875,0.1355125,0.146025,0.1487875,0.1466125,0.1430375
925,0.154825,0.167375,0.1422125,0.15835,0.1573875,0.1434375,0.1318375,0.1525625,0.1474125
926,0.1549375,0.1418875,0.1442625,0.1627625,0.154425,0.1459875,0.141125,0.1548125,0.145125
927,0.1444125,0.143325,0.1486125,0.1344875,0.1426625,0.142975,0.1571625,0.1461125,0.1472
928,0.15495,0.1404875,0.1449,0.1340625,0.1474,0.1475125,0.1404625,0.1539875,0.1518625
929,0.140775,0.143625,0.1497125,0.13945,0.1443125,0.143775,0.1406625,0.145475,0.151375
930,0.1341375,0.1506375,0.146,0.141325,0.1487375,0.1432625,0.1400375,0.144175,0.14835
931,0.1731,0.1375625,0.1441125,0.1372,0.154125,0.146325,0.1488375,0.139975,0.1425875
932,0.14315,0.142625,0.1550875,0.136475,0.1523875,0.1602375,0.150825,0.144025,0.1478625
933,0.1551,0.1394625,0.14875,0.2180375,0.14035,0.1448625,0.161975,0.1422375,0.14415
934,0.1405125,0.143,0.143175,0.14975,0.148575,0.15775,0.1296,0.1457625,0.15045
935,0.18345,0.156225,0.1520125,0.1329375,0.1449,0.145,0.1648625,0.1461375,0.148925
936,0.1307875,0.1577625,0.1491,0.139575,0.141275,0.147375,0.133475,0.1478875,0.1498375
937,0.1375,0.159725,0.152275,0.153275,0.1341125,0.142825,0.1518125,0.14975,0.1475875
938,0.139825,0.1400375,0.151975,0.1492125,0.14865,0.144075,0.1500875,0.14925,0.140925
939,0.141275,0.1537,0.1612125,0.1340625,0.14765,0.14435,0.1326875,0.15405,0.15228750000000002
940,0.1464875,0.142525,0.146,0.136325,0.138975,0.1407125,0.1468125,0.14475,0.14475000000000002
941,0.1334625,0.136075,0.143125,0.1548375,0.148225,0.139025,0.1434625,0.145275,0.1461625
942,0.1301125,0.1427,0.148975,0.1369625,0.1488375,0.14795,0.1541375,0.143275,0.142175
943,0.15045,0.146325,0.1425625,0.135375,0.1422375,0.145775,0.313275,0.1441125,0.14878750000000002
944,0.161075,0.1381125,0.1450375,0.1476,0.1436875,0.1447375,0.1480625,0.1491625,0.1510125
945,0.15455,0.15915,0.1417125,0.1547,0.1517375,0.1444375,0.146925,0.1487375,0.14476250000000002
946,0.13055,0.1418375,0.1515,0.1394,0.1484,0.147875,0.151625,0.1394125,0.14601250000000002
947,0.1377125,0.1429,0.1419875,0.140725,0.1430625,0.149825,0.149775,0.150175,0.147925
948,0.140375,0.137,0.143375,0.1347,0.14055,0.14665,0.1399125,0.1477625,0.1495
949,0.1417125,0.1484625,0.1410875,0.155725,0.1352125,0.16175,0.1402625,0.1534,0.144325
950,0.14445,0.1454625,0.162,0.160675,0.1483,0.1460875,0.2107,0.1483,0.1458625
951,0.1519,0.133575,0.1421875,0.147575,0.1401125,0.14755,0.14995,0.144675,0.14447500000000002
952,0.134,0.13955,0.14485,0.1324875,0.1546,0.1439,0.1415875,0.15125,0.1447125
953,0.1335,0.1429,0.152275,0.1410125,0.1515125,0.150975,0.1534,0.14935,0.1557375
954,0.14415,0.1438,0.1378875,0.1578125,0.143725,0.14585,0.1514625,0.1419375,0.141325
955,0.1439,0.1422125,0.2828125,0.1392375,0.1458125,0.145175,0.14385,0.1522375,0.14526250000000002
956,0.14455,0.1419375,0.14665,0.1727375,0.1397,0.14845,0.1381,0.1517625,0.14878750000000002
957,0.146825,0.1509375,0.1437125,0.1420375,0.1397875,0.1464875,0.2162375,0.1482625,0.1506875
958,0.136975,0.1426375,0.14055,0.1659125,0.15365,0.1491875,0.137025,0.145325,0.1421375
959,0.1313125,0.1426375,0.1474125,0.144425,0.1488625,0.1469125,0.1377375,0.153925,0.1507625
960,0.146075,0.148475,0.142225,0.1393375,0.1505625,0.1481125,0.141075,0.1584125,0.151475
961,0.14375,0.14355,0.1579375,0.1536,0.14505,0.14795,0.155625,0.1506,0.1494625
962,0.16675,0.1578625,0.152825,0.149675,0.137475,0.1579875,0.1488125,0.14635,0.1462
963,0.14325,0.1460125,0.1420875,0.13135,0.137225,0.1452125,0.1456,0.14555,0.1473875
964,0.157525,0.144225,0.1642,0.1433625,0.1423375,0.1442625,0.1453625,0.1502,0.14777500000000002
965,0.1295375,0.143325,0.1478125,0.1506125,0.1455875,0.1463875,0.1348375,0.1509625,0.14901250000000002
966,0.1427875,0.1527375,0.1406625,0.1395625,0.1453875,0.1492,0.144325,0.1567375,0.1464375
967,0.14165,0.1389,0.1478625,0.147575,0.15615,0.1425875,0.1459625,0.1389,0.1499625
968,0.145575,0.1554375,0.1454625,0.1364625,0.1469,0.146,0.1385375,0.147525,0.15135
969,0.154875,0.139575,0.143525,0.156875,0.1292375,0.208875,0.1433,0.1538,0.1435375
970,0.142725,0.15095,0.1495875,0.132625,0.14205,0.1450125,0.1457875,0.1383875,0.14422500000000002
971,0.14355,0.1522875,0.1423125,0.139625,0.14915,0.1691,0.1374375,0.151775,0.14448750000000002
972,0.1361625,0.140125,0.146675,0.1586375,0.1513875,0.147,0.1678125,0.146175,0.1505125
973,0.13325,0.1450375,0.1446,0.1703,0.137325,0.145,0.1549,0.152025,0.14627500000000002
974,0.134525,0.1477,0.1495875,0.285525,0.1256375,0.1448875,0.133775,0.1523125,0.1466
975,0.1402375,0.16315,0.154525,0.1467,0.143625,0.15035,0.139575,0.1574625,0.1504
976,0.1398,0.1440875,0.144625,0.14205,0.1448125,0.13995,0.1378125,0.1583125,0.1452125
977,0.1356375,0.144025,0.14425,0.12635,0.132075,0.1573125,0.1574,0.1424625,0.1465875
978,0.1469375,0.1593375,0.140125,0.155125,0.1404375,0.1434,0.179275,0.1521,0.1456375
979,0.1326625,0.142725,0.1384375,0.1483,0.1424875,0.1483375,0.1436625,0.1490625,0.1474625
980,0.1362625,0.1363,0.141575,0.14425,0.1432375,0.1441,0.1365875,0.1427125,0.14625000000000002
981,0.132725,0.1406875,0.148025,0.15075,0.1523,0.153525,0.1342375,0.1508625,0.15015
982,0.14915,0.1485875,0.1441125,0.15375,0.143625,0.148725,0.1526125,0.1462,0.1436125
983,0.130625,0.14915,0.1439125,0.1465375,0.1455875,0.145175,0.152825,0.1477,0.147825
984,0.1459125,0.1341125,0.1370875,0.1426,0.1427,0.1444625,0.1597625,0.1442,0.1489
985,0.138925,0.1447875,0.145925,0.1426125,0.1362125,0.148075,0.1665625,0.1442375,0.14351250000000002
986,0.130575,0.1459875,0.1467875,0.141675,0.1545125,0.1448875,0.13195,0.147375,0.1465875
987,0.1409875,0.1537,0.1476875,0.1903375,0.1416,0.1493375,0.146025,0.1487125,0.1512625
988,0.141525,0.1465875,0.15565,0.1468,0.15165,0.1423,0.14575,0.151575,0.1477
989,0.141775,0.1423375,0.1765375,0.1432125,0.1402,0.1447375,0.14055,0.1488875,0.1471625
990,0.1320375,0.14875,0.13965,0.13605,0.1509375,0.144525,0.1460375,0.144975,0.14673750000000002
991,0.1482125,0.143775,0.14555,0.1429875,0.139925,0.142825,0.156575,0.1518125,0.150975
992,0.1582375,0.140925,0.141825,0.168375,0.155325,0.1471125,0.15485,0.15205,0.1445375
993,0.182125,0.1499,0.141525,0.1364,0.142875,0.1392375,0.1422875,0.141075,0.147375
994,0.141325,0.1451125,0.1431875,0.139525,0.141625,0.1495375,0.15555,0.1489625,0.149
995,0.146625,0.1407375,0.156175,0.1413625,0.1590375,0.1424375,0.1484,0.1538125,0.14785
996,0.1440375,0.145575,0.14575,0.1349125,0.1423625,0.1458375,0.1417375,0.1433375,0.1458625
997,0.1444125,0.1446375,0.1418875,0.1644625,0.14285,0.1502875,0.140725,0.1509125,0.1477
998,0.152375,0.14005,0.147775,0.1500625,0.152,0.1439375,0.1452875,0.1526,0.1474
999,0.13935,0.1300625,0.146025,0.1385375,0.142275,0.1618625,0.13765,0.1498,0.148725
1000,0.1448,0.1574625,0.14355,0.1366375,0.1431375,0.1474375,0.1441125,0.14525,0.1502375
1001,0.1335625,0.1475,0.1423875,0.1431,0.1418,0.1538,0.1542,0.1418375,0.14415
1002,0.141025,0.1443,0.1496375,0.146225,0.141875,0.1390375,0.14155,0.1420125,0.155
1003,0.128825,0.1549375,0.1497375,0.14115,0.146875,0.1539875,0.1539375,0.144925,0.1497125
1004,0.1719625,0.14365,0.142325,0.1353125,0.1491,0.14105,0.1443125,0.15015,0.14805000000000001
