chain_id,iid,ula,uhmc_5,uhmc_10,uhmc_random,hmc_5,hmc_10,hmc_random,nuts
154,1.1010613204946307,1.0663628571159895,1.0915215584750255,1.105699332259848,1.0831381288227078,1.085196403363689,1.1003737650373036,1.145631659246672,1.1022712304866102
155,1.0987593152914499,1.1601222507524325,1.0841960074701051,1.1119964470712114,1.172604846141974,1.1255972203870186,1.1017547119644842,1.0511127441963353,1.1087416310079539
156,1.111399072258004,1.1028775608808035,1.1932479141328256,1.2450035166290083,1.09401780638183,1.1176193093412568,1.1288371215323085,1.0887158366545266,1.1299139398137825
157,1.0965357615196856,1.1558780958279344,1.11298299495934,1.1240215085008567,1.0813076842332485,1.044007169324196,1.0744527037365645,1.1188410577695598,1.1047078424177095
158,1.0975813840193298,1.136360267514148,1.1138677585976202,1.1308744915427333,1.115944378026687,1.142002672987818,1.0891808889040888,1.190293021665944,1.0749289296508808
159,1.0946350319494138,1.1245770392465013,1.1163050282404956,1.1485768900441813,1.1030807326077052,1.0839895105569752,1.0671833655324459,1.072338476929917,1.0729224271917415
160,1.099737799787602,1.1635518490367143,1.1029298086871644,1.1027283326521153,1.135872384017752,1.1234792187832006,1.1505917020128325,1.0613228815334432,1.1176552235989787
161,1.0930449609420354,1.1346291709218637,1.1387587247891349,1.1331015588510789,1.1017028956454182,1.107637654382753,1.1565948549118317,1.1384961714319466,1.0915523069428845
162,1.0919208982057393,1.0265104998098369,1.1150671132693826,1.076548971236892,1.1260904451456402,1.0553995230448125,1.103152477179156,1.0811783250065816,1.1156463511620545
163,1.1124864680558182,1.0947652122076275,1.1554524704993065,1.1527704939436172,1.1142796418346015,1.1310915433982147,1.1008306925718665,1.074412313334506,1.1182607908420619
164,1.1087323451098152,1.057477880847509,1.1520248353527511,1.1202408642296993,1.0872581486143773,1.143764181044984,1.1214907787414365,1.164104210701739,1.0855307946976123
165,1.0948213857904785,1.8692871323474323,1.0998014285621824,1.1374621491427932,1.1125124751728568,1.064200838506143,1.1057829219576125,1.0887952182235012,1.1224061678680048
166,1.0984594656822002,1.071199778032304,1.0867647134779406,1.1891817022111064,1.1103761983511728,1.0835451147544743,1.0907698784777595,1.1022539697478313,1.1270597827372277
